MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_5_config_9794856647591148587.mst,834,177
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_2_config_8808773923242774008.mst,831,178
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_3_config_16440618140241126148.mst,507,179
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_8_config_3859904289661271886.mst,88,181
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_3_config_9597628650034279527.mst,43,182
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_7560940433623960771.mst,40,184
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_19_config_13685095185896424853.mst,39,190
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_14_config_17247732204910929830.mst,14,193
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_12252071022826139721.mst,11,194
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_844706301316953147.mst,3,195
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-1/8_neos-1456979_seed-1_20260503_110221/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,203
