EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,31.21,31.210000,-90.000000,-118.092173,14921508010286178949,null,0,1,0
2,11,31.21,31.210000,-90.000000,-118.092173,14494239334946615932,null,0,1,0
3,16,33.29,33.290000,-89.000000,-118.625935,2823934824078185206,null,0,1,0
4,22,26.3,26.300000,-94.000000,-118.718269,5834979808369545068,null,0,1,0
5,28,29.38,29.380000,-92.000000,-119.025620,4462080425940273634,null,0,1,0
6,33,27.41,27.410000,-93.000000,-118.491671,6069347888666045659,null,0,1,0
7,38,26.3,26.300000,-94.000000,-118.718269,1851484099831223728,null,0,1,0
8,44,26.3,26.300000,-94.000000,-118.718269,12201355970075538675,null,0,1,0
9,49,23.6,23.600000,-95.000000,-117.424581,6443861715859853008,null,0,1,0
10,55,29.31,29.310000,-92.000000,-118.966526,15936577325671808847,null,0,1,0
11,60,23.6,23.600000,-95.000000,-117.424581,13062337228584102405,null,0,1,0
12,66,28.33,28.330000,-93.000000,-119.350844,5839000203417640810,null,0,1,0
13,71,23.6,23.600000,-95.000000,-117.424581,18144444120432514167,null,0,1,0
14,77,32.02,32.020000,-91.000000,-120.133868,15743638518301921207,null,0,1,0
15,82,23.6,23.600000,-95.000000,-117.424581,17308280272316033130,null,0,1,0
16,88,23.6,23.600000,-95.000000,-117.424581,8902196124461446108,null,0,1,0
17,93,37.73,37.730000,-85.000000,-117.072883,12314163247200795600,null,0,1,0
18,99,23.6,23.600000,-95.000000,-117.424581,9361722482312995920,null,0,1,0
19,104,23.6,23.600000,-95.000000,-117.424581,12472901188876476736,null,0,1,0
20,110,23.6,23.600000,-95.000000,-117.424581,10440286295450159404,null,0,1,0
21,5,25.69,25.690000,-93.000000,-116.888000,13868541968104201829,null,1,1,0
22,10,25.69,25.690000,-93.000000,-116.888000,14311376516940003089,null,1,1,0
23,14,45.45,45.450000,-88.000000,-128.000000,11386672675011921142,null,1,1,0
24,19,25.69,25.690000,-93.000000,-116.888000,16754369100859683223,null,1,1,0
25,24,25.69,25.690000,-93.000000,-116.888000,6833238892371230182,null,1,1,0
26,29,25.69,25.690000,-93.000000,-116.888000,15374924284586238397,null,1,1,0
27,34,25.69,25.690000,-93.000000,-116.888000,5384742233966419232,null,1,1,0
28,39,25.69,25.690000,-93.000000,-116.888000,9277341961371048696,null,1,1,0
29,44,25.5,25.500000,-93.000000,-116.716000,15021053533019190221,null,1,1,0
30,49,25.5,25.500000,-93.000000,-116.716000,1124177243444757240,null,1,1,0
31,54,25.5,25.500000,-93.000000,-116.716000,15733143226490039391,null,1,1,0
32,59,25.5,25.500000,-93.000000,-116.716000,3079461240105380255,null,1,1,0
33,64,25.5,25.500000,-93.000000,-116.716000,8691698891887028186,null,1,1,0
34,70,25.5,25.500000,-93.000000,-116.716000,16941915175716164487,null,1,1,0
