MipStartID,MipStartFile,SourceEvalID,UpperBound
15,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_5_worker_14/mip_starts/mip_start_eval_22_config_928902826787929766.mst,1461,1.48482e+06
14,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_14_config_15697166927387783170.mst,1075,1.48963e+06
1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
2,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_1306624368982852578.mst,6,1.7728e+06
3,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_10706303991348614862.mst,13,1.74368e+06
4,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_9517703606835791500.mst,15,1.6275e+06
5,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_17514050945686148453.mst,21,1.61251e+06
6,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_6_config_2929589770187977951.mst,26,1.54138e+06
7,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_10708897135766982870.mst,40,1.52878e+06
8,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_2_config_15558195506789843468.mst,42,1.52405e+06
9,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_20_config_10687062684006362728.mst,140,1.52032e+06
10,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_1_worker_12/mip_starts/mip_start_eval_20_config_11955775071426730622.mst,260,1.50628e+06
11,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_4_worker_4/mip_starts/mip_start_eval_20_config_12219746305655641885.mst,802,1.50368e+06
12,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_4_config_8994653523353024942.mst,1065,1.4978e+06
13,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-5/4_lotsize_seed-5_20260425_185030/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_10_config_6456564166660261812.mst,1071,1.49118e+06
