EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,33.25,33.250000,1925736.999995,1285394.812541,14921508010286178949,null,0,1,0
2,11,33.04,33.040000,1918625.999995,1284693.163128,5988662020493846908,null,0,1,0
3,18,33.61,33.610000,1935758.999995,1285126.137374,12911295086759950527,null,0,1,0
4,23,33.16,33.160000,1918625.999995,1282439.661612,1278288556398397965,null,0,1,0
5,30,39.6,39.600000,1940615.000000,1172208.890695,3429035059020355772,null,0,1,0
6,37,21.81,21.810000,1579357.000000,1234903.648091,3212834183101422475,null,0,1,0
7,44,29.01,29.010000,1608132.000000,1141618.318985,18414774097092099063,null,0,1,0
8,51,21.81,21.810000,1579357.000000,1234903.648091,8556410271306726712,null,0,1,0
9,59,19.98,19.980000,1558724.000000,1247310.938058,14478266172032028536,null,0,1,0
10,65,26.99,26.990000,1617633.000000,1181081.578899,14194758406268245884,null,0,1,0
11,73,19.98,19.980000,1558724.000000,1247310.938058,16183188458164817,null,0,1,0
12,80,15.24,15.240000,1566679.000000,1327882.796742,17183180824381320624,null,0,1,0
13,87,19.07,19.070000,1621416.000000,1312239.535988,14041251417115336233,null,0,1,0
14,93,29.97,29.970000,1887174.999995,1321622.228736,7319700713381785115,null,0,1,0
15,100,23.55,23.550000,1695120.000000,1295914.498035,15745899898776553385,null,0,1,0
16,107,15.24,15.240000,1566679.000000,1327882.796742,8408186739385870297,null,0,1,0
17,114,15.24,15.240000,1566679.000000,1327882.796742,6356798506076450134,null,0,1,0
18,121,46.24,46.240000,1836156.000000,987157.848323,2520113037702477412,null,0,1,0
19,129,30.42,30.420000,1734312.000000,1206670.167914,4160269292034785952,null,0,1,0
20,137,19.52,19.520000,1572887.000000,1265892.260952,17405570278786020388,null,0,1,0
21,6,52.35,52.350000,1930500.000000,919972.000000,11241451296496662947,null,1,1,0
22,12,52.72,52.720000,1932190.000000,913460.000000,407818832425074416,null,1,1,0
23,19,53.54,53.540000,1930500.000000,896881.000000,12060496390494379748,null,1,1,0
24,25,52.56,52.560000,1937820.000000,919395.000000,7155525759220765456,null,1,1,0
25,31,28.35,28.350000,1651960.000000,1183620.000000,6865218369626212962,null,1,1,0
26,37,31.93,31.930000,1927530.000000,1312000.000000,7603642405273960675,null,1,1,0
27,42,26.84,26.840000,1616450.000000,1182520.000000,12167063180408443657,null,1,1,0
28,48,26.84,26.840000,1616450.000000,1182520.000000,3820662704170430760,null,1,1,0
29,54,22.25,22.250000,1676920.000000,1303780.000000,13838458723692007768,null,1,1,0
30,59,22.25,22.250000,1676920.000000,1303780.000000,14374862228166122659,null,1,1,0
31,65,22.25,22.250000,1676920.000000,1303780.000000,14322250721495743375,null,1,1,0
32,71,22.25,22.250000,1676920.000000,1303780.000000,13836413891476887238,null,1,1,0
33,77,23.74,23.740000,1705060.000000,1300210.000000,3152978627399195556,null,1,1,0
